kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
8197343,K01746.01,CONFIRMED,1,-2109865068.9070177
7032421,K01747.01,FALSE POSITIVE,1,-1343908426.3430655
7593110,K01748.01,FALSE POSITIVE,1,8149225689.855776
6786348,K01749.01,CONFIRMED,1,-2243018073.103542
6209677,K01750.01,CONFIRMED,1,-2072263389.0317729
6209677,K01750.02,FALSE POSITIVE,2,-1894835497.7926846
9729691,K01751.01,CONFIRMED,1,459144055.1568194
9729691,K01751.02,FALSE POSITIVE,2,-1787115961.06646
8127586,K01752.01,FALSE POSITIVE,1,-2351554482.638758
4950232,K01753.01,FALSE POSITIVE,1,563336706.0377505
8651389,K01754.01,FALSE POSITIVE,1,-1597487383.4161744
5302006,K01755.01,FALSE POSITIVE,1,-1452929418.5209556
4851464,K01757.01,FALSE POSITIVE,1,8149225689.718785
6705142,K01758.01,FALSE POSITIVE,1,-380233077.116428
3248019,K01759.01,FALSE POSITIVE,1,8149225689.859705
3967760,K01760.01,CONFIRMED,1,-1794623995.844548
3967760,K01760.02,CONFIRMED,2,-2249800302.373946
4067336,K01761.01,FALSE POSITIVE,1,-1609631837.2057352
5387843,K01762.01,FALSE POSITIVE,1,2712186232.3977013
10491044,K01763.01,FALSE POSITIVE,1,-2193393082.962301
11904734,K01764.01,FALSE POSITIVE,1,4164849548.699198
8043714,K01765.01,FALSE POSITIVE,1,8149225689.690938
3654950,K01766.01,FALSE POSITIVE,1,8149225689.792882
8223328,K01767.01,FALSE POSITIVE,1,8149225689.731894
4150390,K01768.01,FALSE POSITIVE,1,4637868104.27095
8444552,K01769.01,FALSE POSITIVE,1,8149225689.95804
7918217,K01770.01,FALSE POSITIVE,1,-1731978425.054185
11342573,K01771.01,FALSE POSITIVE,1,8149225689.653662
3345675,K01772.01,FALSE POSITIVE,1,3800899035.9728894
10153011,K01773.01,FALSE POSITIVE,1,124698031.74277098
11285136,K01774.01,FALSE POSITIVE,1,8149225689.643222
4913000,K01775.01,FALSE POSITIVE,1,4340085021.380205
8453214,K01776.01,FALSE POSITIVE,1,-1628598767.083331
5110423,K01777.01,FALSE POSITIVE,1,4954056520.728481
5444384,K01778.01,FALSE POSITIVE,1,8149224045.890275
9909735,K01779.01,CONFIRMED,1,8149225394.186879
9909735,K01779.02,CONFIRMED,2,1542837971.264083
5450814,K01780.01,FALSE POSITIVE,1,8149225689.732489
11551692,K01781.01,CONFIRMED,1,8149225689.63618
11551692,K01781.02,CONFIRMED,2,8149225238.312053
11551692,K01781.03,CONFIRMED,3,-276336674.6897926
8678664,K01782.01,FALSE POSITIVE,1,8149225196.636543
10005758,K01783.01,FALSE POSITIVE,1,-126491160.09258465
10005758,K01783.02,FALSE POSITIVE,2,-1767061404.7716718
10158418,K01784.01,FALSE POSITIVE,1,8149225689.693559
9366989,K01785.01,FALSE POSITIVE,1,386578395.1105304
3128793,K01786.01,FALSE POSITIVE,1,-543167592.5013158
5864975,K01787.01,CONFIRMED,1,-983925179.6058108
2975770,K01788.01,CONFIRMED,1,255669245.63229436
2975770,K01788.02,FALSE POSITIVE,2,-2377856406.1684003
5565497,K01789.01,FALSE POSITIVE,1,-1576132843.965012
6504954,K01790.01,CONFIRMED,1,-480910839.0654082
4144231,K01791.01,FALSE POSITIVE,1,-624033648.9955189
8552719,K01792.01,CONFIRMED,1,425233253.68948835
8552719,K01792.02,FALSE POSITIVE,2,-1561744262.715761
8552719,K01792.03,CONFIRMED,3,-2245001059.798594
5731623,K01793.01,FALSE POSITIVE,1,8149225113.283068
6153672,K01794.01,FALSE POSITIVE,1,8149224868.281541
9674608,K01795.01,FALSE POSITIVE,1,8149224607.396476
10019399,K01796.01,FALSE POSITIVE,1,8149225663.857645
10676014,K01797.01,CONFIRMED,1,1069021533.9563378
6867766,K01798.01,FALSE POSITIVE,1,8149224882.52374
6058614,K01799.01,FALSE POSITIVE,1,8149225689.750924
11017901,K01800.01,CONFIRMED,1,8149225689.693669
5088591,K01801.01,CONFIRMED,1,252562963.47538817
11298298,K01802.01,CONFIRMED,1,4004763990.7185903
4349442,K01803.01,FALSE POSITIVE,1,3122455841.7452717
4349442,K01803.02,FALSE POSITIVE,2,-2007729386.1618602
4349442,K01803.03,FALSE POSITIVE,3,-2252618549.761491
11187436,K01804.01,CONFIRMED,1,8149224785.518498
4644952,K01805.01,CONFIRMED,1,3025522466.6426926
4644952,K01805.02,CONFIRMED,2,360213796.4789122
4644952,K01805.03,CONFIRMED,3,-1554839031.31789
9529744,K01806.01,FALSE POSITIVE,1,-1480408132.730568
9529744,K01806.02,CONFIRMED,2,-2353726522.3530927
9529744,K01806.03,CONFIRMED,3,-2299514286.834983
10614012,K01807.01,FALSE POSITIVE,1,-1611536701.2045512
7761918,K01808.01,FALSE POSITIVE,1,-243343808.6905429
8240797,K01809.01,CONFIRMED,1,280336781.70325714
8240797,K01809.02,CONFIRMED,2,733910230.4810212
8164262,K01810.01,FALSE POSITIVE,1,-2253745375.7924004
3966262,K01811.01,FALSE POSITIVE,1,668336045.6970545
6279974,K01812.01,FALSE POSITIVE,1,8149225653.080953
9455325,K01813.01,CONFIRMED,1,299894178.7831486
5621125,K01814.01,CONFIRMED,1,-166515549.38670278
9872283,K01815.01,CONFIRMED,1,7523872608.031444
9872283,K01815.02,FALSE POSITIVE,2,-1762058240.7879555
8624520,K01816.01,FALSE POSITIVE,1,3791616297.7193136
7918172,K01817.01,FALSE POSITIVE,1,-2438571894.5534925
7870032,K01818.01,CONFIRMED,1,-970073956.4886428
9597058,K01819.01,CONFIRMED,1,-265043478.17842293
8277797,K01820.01,CONFIRMED,1,589447420.3537768
8277797,K01820.02,CONFIRMED,2,10841924.10907979
8832512,K01821.01,CONFIRMED,1,-761723490.5613724
5124667,K01822.01,FALSE POSITIVE,1,-1585746842.0562773
10092312,K01823.01,FALSE POSITIVE,1,4912725259.548434
10092312,K01823.02,FALSE POSITIVE,2,1287742254.28658
2989404,K01824.01,CONFIRMED,1,684216848.3116461
2989404,K01824.02,CONFIRMED,2,1569964598.9379764
5375194,K01825.01,CONFIRMED,1,-912762173.412584
6468138,K01826.01,CONFIRMED,1,-2047928838.648567
10031707,K01827.01,FALSE POSITIVE,1,-1850964775.2129738
11875734,K01828.01,CONFIRMED,1,-1933524936.5814595
7697568,K01829.01,FALSE POSITIVE,1,-755500016.6470864
3326377,K01830.01,CONFIRMED,1,-1033841066.0855074
3326377,K01830.02,CONFIRMED,2,-1825960864.0914793
11601584,K01831.01,CONFIRMED,1,-1944414782.4758096
11601584,K01831.02,CONFIRMED,2,-1437251519.9275136
11601584,K01831.03,FALSE POSITIVE,3,-1708865116.8118203
11601584,K01831.04,FALSE POSITIVE,4,-2531583586.9449368
11709244,K01832.01,CONFIRMED,1,1147007409.1234753
11709244,K01832.02,CONFIRMED,2,-1796626126.013462
11709244,K01832.03,CONFIRMED,3,-2026534207.8416045
11853878,K01833.01,CONFIRMED,1,1843041334.953612
11853878,K01833.02,FALSE POSITIVE,2,1353698603.1638412
11853878,K01833.03,CONFIRMED,3,-271194738.0703566
5802478,K01834.01,FALSE POSITIVE,1,-985596697.0092613
9471268,K01835.01,CONFIRMED,1,1689222804.6975079
9471268,K01835.02,CONFIRMED,2,71557498.79190329
9471268,K01835.03,CONFIRMED,3,-867262026.7091829
5389540,K01836.01,FALSE POSITIVE,1,-2240992757.76014
10657406,K01837.01,CONFIRMED,1,-1399705010.984585
10657406,K01837.02,CONFIRMED,2,366651815.1748628
5526527,K01838.01,CONFIRMED,1,-656845881.2292925
5856571,K01839.01,CONFIRMED,1,-477706517.8592744
5856571,K01839.02,FALSE POSITIVE,2,-1943449262.02751
7765528,K01840.01,CONFIRMED,1,-916257282.2319494
7765528,K01840.02,FALSE POSITIVE,2,-2314571198.4837904
11760231,K01841.01,CONFIRMED,1,-1046669427.3372461
7779077,K01842.01,FALSE POSITIVE,1,-1111767757.437056
5080636,K01843.01,CONFIRMED,1,969595653.1630527
5080636,K01843.02,FALSE POSITIVE,2,-2022427629.575265
8892721,K01844.01,FALSE POSITIVE,1,-2258822040.788191
3338885,K01845.01,CONFIRMED,1,2093385812.1476402
3338885,K01845.02,FALSE POSITIVE,2,2311376675.701412
9886255,K01846.01,CONFIRMED,1,-2016003610.7059226
6776401,K01847.01,CONFIRMED,1,-1417293072.603572
7430034,K01848.01,CONFIRMED,1,-1868761087.6900196
9735426,K01849.01,CONFIRMED,1,20979806.649617784
8826168,K01850.01,CONFIRMED,1,-1485638834.9113834
10464050,K01851.01,CONFIRMED,1,493245980.64099383
9763348,K01852.01,CONFIRMED,1,-1342763654.2023077
8804397,K01853.01,CONFIRMED,1,-1867170343.4900768
9662811,K01854.01,CONFIRMED,1,-1813245914.312665
5992270,K01855.01,FALSE POSITIVE,1,-2048255056.8683875
11570749,K01856.01,FALSE POSITIVE,1,-2202950187.252259
11297236,K01857.01,FALSE POSITIVE,1,-1969028187.8798056
8160953,K01858.01,CONFIRMED,1,-1879976706.190541
8625821,K01859.01,FALSE POSITIVE,1,-1910527659.9836686
4157325,K01860.01,CONFIRMED,1,-725327845.4399036
4157325,K01860.02,CONFIRMED,2,-1817335842.4665365
4157325,K01860.03,FALSE POSITIVE,3,-1243706170.7912352
4157325,K01860.04,FALSE POSITIVE,4,-2543737264.8066297
3648437,K01861.01,FALSE POSITIVE,1,-1187154914.510893
7286173,K01862.01,CONFIRMED,1,-1674571701.6264064
11126381,K01863.01,FALSE POSITIVE,1,-1531426249.7137427
4149450,K01864.01,FALSE POSITIVE,1,-866146296.7668655
9115681,K01865.01,FALSE POSITIVE,1,-1324789186.8265185
9520838,K01866.01,CONFIRMED,1,-1947060711.659738
8167996,K01867.01,CONFIRMED,1,739099353.7724146
8167996,K01867.02,CONFIRMED,2,-672596021.5929737
8167996,K01867.03,CONFIRMED,3,-1135170763.3971689
6773862,K01868.01,CONFIRMED,1,-528573814.2545861
8009496,K01869.01,FALSE POSITIVE,1,-572571693.4861591
10187159,K01870.01,CONFIRMED,1,148535674.73486966
9758089,K01871.01,FALSE POSITIVE,1,-2016860492.9690416
9758089,K01871.02,FALSE POSITIVE,2,-1962820906.3564107
9883311,K01872.01,FALSE POSITIVE,1,-1321072625.260142
4939346,K01873.01,CONFIRMED,1,-2182806401.602696
4939346,K01873.02,CONFIRMED,2,-2531764644.5469584
8978528,K01874.01,CONFIRMED,1,-1592298986.1312275
8978528,K01874.02,CONFIRMED,2,-1748311400.833956
9967771,K01875.01,CONFIRMED,1,1632150819.0517428
9967771,K01875.02,CONFIRMED,2,-1799574362.7541878
11622600,K01876.01,CONFIRMED,1,-1868915571.4012635
10454632,K01877.01,CONFIRMED,1,-1631277264.5182722
3098810,K01878.01,FALSE POSITIVE,1,-1519570574.9591625
8367644,K01879.01,CONFIRMED,1,-1282193348.309609
10332883,K01880.01,CONFIRMED,1,7452529585.6030245
4035640,K01881.01,CONFIRMED,1,-1709364416.1099074
6205228,K01882.01,CONFIRMED,1,-542102166.4766852
11758544,K01883.01,CONFIRMED,1,-471873450.2746375
4851530,K01884.01,FALSE POSITIVE,1,-2556309770.2322826
4851530,K01884.02,FALSE POSITIVE,2,-1616045945.4101577
11413812,K01885.01,CONFIRMED,1,-700757383.907061
9549648,K01886.01,CONFIRMED,1,160880955.0311684
10965740,K01887.01,FALSE POSITIVE,1,-1954393871.0966022
10063802,K01888.01,CONFIRMED,1,-1581607199.4388537
11074178,K01889.01,CONFIRMED,1,-1795003541.5007083
11074178,K01889.02,FALSE POSITIVE,2,-2232319848.0879264
7449136,K01890.01,CONFIRMED,1,-103434864.37415239
8680979,K01891.01,CONFIRMED,1,-1828880066.3436828
8680979,K01891.02,CONFIRMED,2,-2114978696.3203993
9030537,K01892.01,FALSE POSITIVE,1,-2014524996.1408515
8689793,K01893.01,CONFIRMED,1,-239041089.55564228
11673802,K01894.01,CONFIRMED,1,-1274476696.5058692
4263293,K01895.01,CONFIRMED,1,-1077999816.2726727
4263293,K01895.02,CONFIRMED,2,-1563511362.8041801
4263293,K01895.03,CONFIRMED,3,-2151515101.282939
10294613,K01896.01,FALSE POSITIVE,1,511966381.5106479
5695524,K01897.01,FALSE POSITIVE,1,-1847383375.4658825
7668663,K01898.01,CONFIRMED,1,-838350914.507111
7047922,K01899.01,CONFIRMED,1,-1815025232.0315118
7047922,K01899.02,FALSE POSITIVE,2,-2454908694.5083
9353314,K01900.01,CONFIRMED,1,-603398766.0080566
3629967,K01901.01,FALSE POSITIVE,1,-2140479858.4498298
5809954,K01902.01,FALSE POSITIVE,1,-1109164700.0943508
3836453,K01903.01,FALSE POSITIVE,1,3752104174.814156
8766650,K01904.01,CONFIRMED,1,-1576743691.4838295
10328393,K01905.01,CONFIRMED,1,-1236059286.72444
10328393,K01905.02,CONFIRMED,2,-2224533824.3409057
10328393,K01905.03,CONFIRMED,3,-2335247478.3422427
11773328,K01906.01,FALSE POSITIVE,1,1523534450.444301
7094486,K01907.01,CONFIRMED,1,-1002044158.8126906
5706966,K01908.01,CONFIRMED,1,-1620439150.4493656
5706966,K01908.02,CONFIRMED,2,-2226844783.5437026
10130039,K01909.01,CONFIRMED,1,-1494374107.3353453
10130039,K01909.02,CONFIRMED,2,-1272147297.3722868
10130039,K01909.03,CONFIRMED,3,-1842260506.1994936
8226050,K01910.01,CONFIRMED,1,-1936799864.4017892
8226050,K01910.02,FALSE POSITIVE,2,-2481550831.4446898
9965957,K01911.01,CONFIRMED,1,-212540045.44236237
3952651,K01912.01,FALSE POSITIVE,1,-2409893636.0563765
9704384,K01913.01,CONFIRMED,1,-722408798.1905557
8426567,K01914.01,CONFIRMED,1,-1578920781.0833461
9101496,K01915.01,CONFIRMED,1,-1376057249.328201
9101496,K01915.02,CONFIRMED,2,-2498024751.6481833
6037581,K01916.01,CONFIRMED,1,-1315638990.0807714
6037581,K01916.02,CONFIRMED,2,-1757831559.3195257
6037581,K01916.03,CONFIRMED,3,-1437818675.9853203
10074466,K01917.01,FALSE POSITIVE,1,-1534646653.6958368
7369865,K01918.01,FALSE POSITIVE,1,-1891477365.3613281
8218379,K01920.01,CONFIRMED,1,-1397255458.5239778
8218379,K01920.02,FALSE POSITIVE,2,-2504556514.6260753
7755636,K01921.01,CONFIRMED,1,-1047402619.9711618
9411166,K01922.01,CONFIRMED,1,76607464.97665252
4989057,K01923.01,CONFIRMED,1,-890249127.3943546
5108214,K01924.01,FALSE POSITIVE,1,-1962598833.7917905
9955598,K01925.01,CONFIRMED,1,-1593041414.6031804
5770074,K01928.01,FALSE POSITIVE,1,-1979338564.7429335
10136549,K01929.01,CONFIRMED,1,-1788014982.9664063
10136549,K01929.02,CONFIRMED,2,-1539247362.3502154
5511081,K01930.01,CONFIRMED,1,-1752726583.0310051
5511081,K01930.02,CONFIRMED,2,-2139713256.9944403
5511081,K01930.03,CONFIRMED,3,-2205462975.3193502
5511081,K01930.04,CONFIRMED,4,-2222767443.8848705
10978763,K01931.01,CONFIRMED,1,-1060273623.9485124
10978763,K01931.02,CONFIRMED,2,-2063264975.87969
10978763,K01931.03,CONFIRMED,3,-2193623287.442189
5202905,K01932.01,CONFIRMED,1,-2089591672.9303477
5202905,K01932.02,CONFIRMED,2,-2139501902.8454483
9072190,K01933.01,CONFIRMED,1,-2024736698.9529004
4242147,K01934.01,FALSE POSITIVE,1,-1729070477.382148
5396122,K01935.01,FALSE POSITIVE,1,-1000852903.1227682
4945877,K01936.01,FALSE POSITIVE,1,987154075.2364032
10190777,K01937.01,CONFIRMED,1,5316544781.654592
9651234,K01938.01,CONFIRMED,1,-1803582067.3797445
7045496,K01939.01,CONFIRMED,1,-1419123887.5379994
10005788,K01940.01,CONFIRMED,1,-918801878.1309855
5213902,K01941.01,FALSE POSITIVE,1,733167155.9021922
2832589,K01942.01,FALSE POSITIVE,1,-1532538707.461968
2832589,K01942.02,FALSE POSITIVE,2,-1129425985.22704
7810483,K01943.01,FALSE POSITIVE,1,-1468982533.5735967
2438513,K01944.01,FALSE POSITIVE,1,-1232479655.2291956
2438513,K01944.02,FALSE POSITIVE,2,-2341129677.723524
11656918,K01945.01,CONFIRMED,1,-1924259888.219139
10844890,K01946.01,FALSE POSITIVE,1,-1378026935.9653213
12253474,K01947.01,FALSE POSITIVE,1,228928313.24881187
9536692,K01948.01,FALSE POSITIVE,1,-2103477714.4446826
3122985,K01949.01,FALSE POSITIVE,1,8149224840.715313
3118797,K01950.01,CONFIRMED,1,-2292400091.075782
8081187,K01951.01,CONFIRMED,1,-2102015922.6174545
7747425,K01952.01,CONFIRMED,1,-1881644337.846563
7747425,K01952.02,CONFIRMED,2,-2282236565.1480675
7747425,K01952.03,CONFIRMED,3,-2438826371.621963
7747425,K01952.04,CONFIRMED,4,-2181991849.3251095
8652999,K01953.01,FALSE POSITIVE,1,-2058426378.702038
9468717,K01954.01,FALSE POSITIVE,1,-868493622.0933704
9892816,K01955.01,CONFIRMED,1,-1647957397.9297004
9892816,K01955.02,CONFIRMED,2,-2360901245.2950974
9892816,K01955.03,CONFIRMED,3,-1503476216.2527728
9892816,K01955.04,CONFIRMED,4,-2240121910.926131
5730389,K01956.01,FALSE POSITIVE,1,-1872080855.6378605
10028352,K01957.01,FALSE POSITIVE,1,6901580049.556629
10028352,K01957.02,FALSE POSITIVE,2,-2510362610.624355
9836149,K01958.01,CONFIRMED,1,-1616545807.7799718
4813563,K01959.01,CONFIRMED,1,-1755424712.1844344
6949061,K01960.01,CONFIRMED,1,-1776872380.8351495
6949061,K01960.02,CONFIRMED,2,-2245585690.5624332
7269493,K01961.01,CONFIRMED,1,1391113111.4848907
5513648,K01962.01,FALSE POSITIVE,1,-1490488243.4390614
10917681,K01963.01,FALSE POSITIVE,1,-1342170221.2878227
7887791,K01964.01,FALSE POSITIVE,1,1059827649.1349691
11657891,K01965.01,CONFIRMED,1,-74488179.2622028
9973855,K01966.01,FALSE POSITIVE,1,-823462726.4293876
6205897,K01967.01,CONFIRMED,1,-548645071.790367
7948784,K01968.01,FALSE POSITIVE,1,-1547872220.0390244
9244756,K01969.01,FALSE POSITIVE,1,-1906471235.302807
9650808,K01970.01,CONFIRMED,1,-1835273755.618579
9650808,K01970.02,CONFIRMED,2,-2365775801.028963
9347009,K01971.01,CONFIRMED,1,-2001546031.337084
11253711,K01972.01,FALSE POSITIVE,1,-1579006746.507374
11253711,K01972.02,CONFIRMED,2,-1371792365.4854033
4917596,K01973.01,CONFIRMED,1,197425899.07896706
7289577,K01974.01,FALSE POSITIVE,1,-1969221140.2208247
8543100,K01975.01,CONFIRMED,1,-1756266954.7312973
2693736,K01976.01,CONFIRMED,1,-1625137839.2951622
9412760,K01977.01,CONFIRMED,1,-707341643.8651257
9412760,K01977.02,CONFIRMED,2,-2005240049.3066885
9518318,K01978.01,CONFIRMED,1,-165117591.7607508
9518318,K01978.02,CONFIRMED,2,-1637381510.1799319
7273277,K01979.01,CONFIRMED,1,918743440.5971581
11769890,K01980.01,CONFIRMED,1,-2240568590.886327
10153855,K01981.01,CONFIRMED,1,2173481342.283494
6862721,K01982.01,FALSE POSITIVE,1,-775274292.7815964
12691412,K01983.01,FALSE POSITIVE,1,-1580202327.6715639
10094670,K01984.01,FALSE POSITIVE,1,-1776880307.6500533
8142942,K01985.01,FALSE POSITIVE,1,2211817187.2238703
8257205,K01986.01,CONFIRMED,1,-2073166599.4087968
8257205,K01986.02,FALSE POSITIVE,2,-2054398283.0918498
2021440,K01987.01,FALSE POSITIVE,1,-2154619490.531553
9044228,K01988.01,CONFIRMED,1,3437816040.1401386
10779233,K01989.01,CONFIRMED,1,-2273157393.2716703
11614617,K01990.01,CONFIRMED,1,-2152995957.6101
5306720,K01991.01,FALSE POSITIVE,1,-1727936906.1556246
11450414,K01992.01,CONFIRMED,1,-2058916287.2016194
11450414,K01992.02,CONFIRMED,2,-2423522114.9004025
11450414,K01992.03,FALSE POSITIVE,3,-2574081949.219737
9042357,K01993.01,FALSE POSITIVE,1,-1917402580.569747
3328026,K01994.01,FALSE POSITIVE,1,-1939949191.8871784
5942093,K01995.01,FALSE POSITIVE,1,-995914407.614815
4736569,K01996.01,CONFIRMED,1,-1691543830.2610388
4736569,K01996.02,FALSE POSITIVE,2,-2320626894.064915
10384798,K01997.01,CONFIRMED,1,-2113312855.070507
9834040,K01998.01,CONFIRMED,1,-1305747546.925861
10616415,K01999.01,FALSE POSITIVE,1,329485038.27400917
8802693,K02000.01,CONFIRMED,1,-1715570617.0173862
6061773,K02001.01,FALSE POSITIVE,1,-1257246426.4533043
10024701,K02002.01,CONFIRMED,1,-1657548491.311455
9851271,K02003.01,FALSE POSITIVE,1,-2164571226.0716705
12154526,K02004.01,CONFIRMED,1,-2179489851.5301337
12154526,K02004.02,CONFIRMED,2,-1896006202.408577
12154526,K02004.03,FALSE POSITIVE,3,-2194342141.540756
6665512,K02005.01,CONFIRMED,1,-1575355792.6982744
10525027,K02006.01,CONFIRMED,1,109603656.65769307
11069176,K02007.01,CONFIRMED,1,-2216597524.7552357
11069176,K02007.02,CONFIRMED,2,-2071859469.993268
8098728,K02008.01,FALSE POSITIVE,1,-2154528309.567256
2449431,K02009.01,FALSE POSITIVE,1,-2301224947.3865247
5631630,K02010.01,CONFIRMED,1,-1683140880.5059812
5384079,K02011.01,CONFIRMED,1,-1152949427.2811553
5384079,K02011.02,CONFIRMED,2,-2308344789.094718
9839821,K02012.01,CONFIRMED,1,-1925375239.5231814
9839821,K02012.02,FALSE POSITIVE,2,-2455945630.3111763
4056616,K02013.01,CONFIRMED,1,1925558702.40675
6707908,K02014.01,FALSE POSITIVE,1,618281948.8250802
11298815,K02015.01,FALSE POSITIVE,1,-1951586469.2957768
8492026,K02016.01,CONFIRMED,1,-1385246493.7573829
8750043,K02017.01,CONFIRMED,1,1225032082.9590635
9973109,K02018.01,CONFIRMED,1,-2164065481.754362
9973109,K02018.02,FALSE POSITIVE,2,-2526916031.346277
6226290,K02019.01,CONFIRMED,1,-1847586049.9265735
9349482,K02020.01,CONFIRMED,1,-2346662886.697507
6356207,K02021.01,CONFIRMED,1,-947454070.5449431
8564674,K02022.01,CONFIRMED,1,-1073827231.3067398
8564674,K02022.02,CONFIRMED,2,-1818257144.2387803
8578780,K02023.01,FALSE POSITIVE,1,-1980869307.3746169
4544907,K02024.01,CONFIRMED,1,-2315468899.6920376
4636578,K02025.01,CONFIRMED,1,-1794481792.9502182
4636578,K02025.02,CONFIRMED,2,-1991511053.6097383
4636578,K02025.03,CONFIRMED,3,-2319933721.5627036
11923284,K02026.01,CONFIRMED,1,941152431.4862212
8556077,K02027.01,FALSE POSITIVE,1,-157725759.07784575
7102316,K02028.01,CONFIRMED,1,-2195774517.915253
7102316,K02028.02,CONFIRMED,2,-2258085405.2003293
7102316,K02028.03,CONFIRMED,3,-2567694475.004415
9489524,K02029.01,CONFIRMED,1,-1443449331.2181656
9489524,K02029.02,CONFIRMED,2,-1910976678.9864845
9489524,K02029.03,FALSE POSITIVE,3,-2059879969.3960373
9489524,K02029.04,FALSE POSITIVE,4,-1935857647.138406
8111919,K02030.01,FALSE POSITIVE,1,1072229779.9811541
5940165,K02031.01,CONFIRMED,1,-1279968771.3584747
2985767,K02032.01,CONFIRMED,1,-1261144628.2962184
2304320,K02033.01,CONFIRMED,1,-1645685571.5004947
3657758,K02034.01,CONFIRMED,1,716551958.779273
3657758,K02034.02,CONFIRMED,2,-1864605480.832408
9790806,K02035.01,CONFIRMED,1,7075797296.585606
6382217,K02036.01,CONFIRMED,1,-1477640712.8702273
6382217,K02036.02,CONFIRMED,2,-2012927527.811597
9634821,K02037.01,FALSE POSITIVE,1,-1752680916.6050901
9634821,K02037.02,FALSE POSITIVE,2,-724395565.2053863
9634821,K02037.03,FALSE POSITIVE,3,-1383219344.8695712
8950568,K02038.01,CONFIRMED,1,-2197260958.465983
8950568,K02038.02,CONFIRMED,2,-2324581147.8944807
8950568,K02038.03,CONFIRMED,3,-2521845919.484503
8950568,K02038.04,CONFIRMED,4,-2488286762.268214
8804845,K02039.01,FALSE POSITIVE,1,-1150383314.1630747
8804845,K02039.02,CONFIRMED,2,-641250650.4159005
10480915,K02040.01,FALSE POSITIVE,1,-1158908888.6853738
5024482,K02041.01,FALSE POSITIVE,1,-1913427219.0662782
9111849,K02042.01,FALSE POSITIVE,1,-1717716130.6696887
3448130,K02043.01,FALSE POSITIVE,1,-2240974915.05152
9656252,K02044.01,CONFIRMED,1,-1911249366.7114666
6026438,K02045.01,CONFIRMED,1,-1262782825.026808
6026438,K02045.02,CONFIRMED,2,-2446434575.9670157
6026438,K02045.03,CONFIRMED,3,-2415367372.772175
10663396,K02046.01,CONFIRMED,1,-2242420993.338586
11457726,K02047.01,CONFIRMED,1,-1635912381.2920265
8956206,K02048.01,CONFIRMED,1,-1073256118.5976412
9649706,K02049.01,CONFIRMED,1,-305061973.09081477
6307083,K02050.01,FALSE POSITIVE,1,-2195114205.9965334
6307083,K02050.02,FALSE POSITIVE,2,-2464690925.548265
7265298,K02051.01,CONFIRMED,1,-2260849230.444354
7265298,K02051.02,CONFIRMED,2,-2589160202.6906447
3248501,K02052.01,FALSE POSITIVE,1,512710129.72683895
